,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
39,2016-02-09,0.2,4.3,-3.8,2.5,2.1,23,7,0.8
40,2016-02-10,-0.7,1.5,-2.9,2.0,4.1,25,3,1.7
41,2016-02-11,-0.1,3.6,-4.7,0.0,4.0,20,0,1.5
42,2016-02-12,-0.5,6.3,-7.5,0.0,9.2,19,0,0.6
43,2016-02-13,4.7,14.6,-0.9,0.0,2.2,17,0,0.4
44,2016-02-14,5.7,11.7,1.7,1.5,0.0,12,0,1.5
45,2016-02-15,-0.1,5.6,-3.2,0.5,2.6,7,3,1.6
46,2016-02-16,-1.5,1.8,-4.8,0.5,4.5,9,4,0.8
47,2016-02-17,-1.4,0.9,-3.5,2.5,0.3,12,5,
48,2016-02-18,0.2,7.1,-3.6,1.0,7.4,13,4,0.7
49,2016-02-19,2.7,7.4,-3.8,2.5,6.7,6,2,0.9
50,2016-02-20,4.0,7.4,1.0,18.5,0.0,2,0,0.6
51,2016-02-21,4.4,8.1,0.8,1.5,1.2,0,0,1.8
52,2016-02-22,0.6,4.7,-2.6,0.0,6.8,0,0,1.6
53,2016-02-23,1.9,9.1,-3.7,1.0,4.0,0,0,0.6
54,2016-02-24,-1.6,1.1,-3.9,0.0,0.8,0,0,1.9
55,2016-02-25,-2.3,3.5,-6.1,0.0,7.3,1,1,1.1
56,2016-02-26,-1.3,3.2,-5.3,6.0,7.2,9,14,0.8
57,2016-02-27,0.7,4.5,-2.6,10.5,7.2,12,11,
58,2016-02-28,0.6,4.5,-4.8,1.0,7.6,10,2,
59,2016-02-29,2.6,7.7,0.0,0.0,0.2,0,0,1.2
60,2016-03-01,-2.0,0.4,-3.5,7.0,0.8,11,14,1.5
61,2016-03-02,-1.4,3.0,-6.4,3.0,5.5,17,8,
62,2016-03-03,1.5,6.7,-2.7,15.0,4.4,19,16,1.6
63,2016-03-04,0.8,7.2,-4.3,0.0,6.4,5,0,0.6
64,2016-03-05,2.3,7.6,-3.7,0.0,6.7,1,0,1.3
65,2016-03-06,5.0,8.9,2.2,0.0,0.0,0,0,0.4
66,2016-03-07,7.6,12.1,4.2,1.0,0.2,0,0,0.6
67,2016-03-08,8.5,15.0,4.4,0.0,7.3,0,0,1.2
68,2016-03-09,3.0,6.2,0.8,0.0,0.5,0,0,1.4
69,2016-03-10,0.7,6.4,-2.8,0.0,3.3,0,0,0.9
70,2016-03-11,0.1,6.4,-4.4,0.0,7.3,0,0,0.9
71,2016-03-12,-0.1,6.8,-5.2,0.0,9.2,0,0,0.7
72,2016-03-13,1.5,8.0,-5.9,0.0,5.8,0,0,0.9
73,2016-03-14,4.1,9.2,0.7,0.0,1.4,0,0,
74,2016-03-15,3.7,7.6,-0.2,0.0,7.5,0,0,1.8
75,2016-03-16,5.9,12.6,1.6,0.0,6.8,0,0,0.9
76,2016-03-17,9.0,16.3,0.9,0.0,10.2,0,0,1.2
77,2016-03-18,9.1,20.8,-0.2,0.0,7.5,0,0,0.8
78,2016-03-19,9.0,15.4,6.1,3.5,0.1,0,0,0.7
79,2016-03-20,5.6,9.5,1.4,0.0,1.0,0,0,1.9
80,2016-03-21,3.5,8.1,-0.1,0.0,7.2,0,0,1.7
81,2016-03-22,6.0,11.4,1.6,7.5,5.0,0,0,1.2
82,2016-03-23,4.3,9.2,0.7,0.5,6.5,0,0,1.5
83,2016-03-24,1.8,8.2,-2.5,0.0,4.3,0,0,1.4
84,2016-03-25,2.2,7.8,-2.9,0.0,7.2,1,1,1.5
85,2016-03-26,2.9,9.6,-2.7,0.0,7.3,0,0,0.9
86,2016-03-27,3.5,13.1,-3.4,0.0,5.2,0,0,1.1
87,2016-03-28,6.1,15.3,-2.0,0.0,10.8,0,0,0.9
88,2016-03-29,6.8,15.6,-2.0,0.0,10.5,0,0,1.5
89,2016-03-30,7.5,16.8,1.7,5.0,5.2,0,0,1.0
90,2016-03-31,8.0,14.4,0.5,0.0,10.3,0,0,1.2
91,2016-04-01,5.8,13.2,-0.3,0.0,9.8,0,0,2.1
92,2016-04-02,5.1,6.5,3.5,1.0,0.0,0,0,1.1
93,2016-04-03,10.6,17.7,5.2,0.5,1.6,0,0,0.5
94,2016-04-04,7.9,10.4,2.5,21.5,0.0,0,0,0.9
95,2016-04-05,7.6,15.4,0.7,0.0,10.4,0,0,1.8
96,2016-04-06,9.0,15.8,1.2,0.0,11.2,0,0,1.2
97,2016-04-07,7.2,10.7,1.3,71.5,0.0,0,0,1.3
98,2016-04-08,10.4,14.1,7.8,2.0,1.2,0,0,1.3
99,2016-04-09,11.3,19.7,3.7,0.0,11.0,0,0,1.1
100,2016-04-10,8.3,15.8,2.8,0.0,6.6,0,0,1.6
101,2016-04-11,3.0,9.1,-2.2,5.5,5.1,3,3,1.7
102,2016-04-12,4.3,13.1,-3.4,0.0,11.1,0,0,1.2
103,2016-04-13,9.9,18.0,0.5,0.5,5.7,0,0,1.7
104,2016-04-14,12.9,19.1,9.7,5.5,3.0,0,0,0.8
105,2016-04-15,7.8,12.6,5.1,2.0,7.5,0,0,2.4
106,2016-04-16,8.4,15.7,2.3,0.0,9.2,0,0,1.6
107,2016-04-17,10.6,15.7,4.6,9.5,0.6,0,0,1.9
108,2016-04-18,12.6,15.9,10.0,0.0,3.1,0,0,1.9
109,2016-04-19,10.0,16.5,2.8,0.0,10.3,0,0,1.9
110,2016-04-20,7.9,16.4,1.1,0.0,8.8,0,0,1.2
111,2016-04-21,10.4,16.3,1.8,3.5,1.9,0,0,1.1
112,2016-04-22,13.2,16.5,10.7,2.0,0.0,0,0,0.8
113,2016-04-23,12.9,19.0,9.6,0.0,3.4,0,0,1.5
114,2016-04-24,12.3,20.1,3.2,0.0,9.7,0,0,1.1
115,2016-04-25,11.9,22.1,1.8,0.0,12.0,0,0,1.4
116,2016-04-26,13.1,22.9,4.8,0.0,10.6,0,0,0.8
117,2016-04-27,9.8,17.5,3.2,0.0,8.9,0,0,2.1
118,2016-04-28,9.0,11.3,6.5,41.5,0.0,0,0,1.4
119,2016-04-29,8.5,13.1,3.7,4.5,2.0,0,0,1.6
120,2016-04-30,9.0,14.2,3.0,1.5,8.5,0,0,1.4
121,2016-05-01,7.9,9.2,6.8,24.5,0.0,0,0,0.6
122,2016-05-02,9.1,10.7,7.1,0.0,0.0,0,0,0.7
123,2016-05-03,13.9,20.2,9.0,0.0,0.4,0,0,2.0
124,2016-05-04,15.2,20.6,8.7,3.0,4.8,0,0,2.4
125,2016-05-05,13.6,18.4,7.6,1.5,2.0,0,0,1.9
126,2016-05-06,15.8,22.6,7.7,0.0,9.1,0,0,2.1
127,2016-05-07,13.7,19.4,10.5,4.0,2.0,0,0,0.9
128,2016-05-08,13.9,20.0,5.5,0.0,11.7,0,0,1.9
129,2016-05-09,13.2,21.3,3.7,0.0,12.0,0,0,1.7
130,2016-05-10,12.9,15.1,9.3,33.5,0.0,0,0,1.6
131,2016-05-11,13.6,16.2,12.3,10.0,0.0,0,0,1.2
132,2016-05-12,13.1,18.0,7.6,0.0,7.8,0,0,1.3
133,2016-05-13,16.1,27.3,6.1,0.0,12.3,0,0,1.0
134,2016-05-14,15.1,22.6,6.8,0.0,9.0,0,0,1.7
135,2016-05-15,11.8,19.3,4.1,0.0,12.9,0,0,1.7
136,2016-05-16,13.3,18.2,6.2,0.0,1.7,0,0,2.1
137,2016-05-17,13.4,18.0,8.9,15.5,2.1,0,0,0.4
138,2016-05-18,16.2,25.9,6.7,0.0,12.9,0,0,1.4
139,2016-05-19,14.6,22.4,7.1,0.0,12.9,0,0,1.6
140,2016-05-20,13.3,21.3,6.7,0.0,8.0,0,0,1.2
141,2016-05-21,15.7,22.3,8.6,0.0,4.2,0,0,1.1
142,2016-05-22,19.2,28.2,11.5,0.0,12.0,0,0,1.4
143,2016-05-23,20.1,29.5,11.5,0.0,12.2,0,0,0.8
144,2016-05-24,18.9,25.8,12.0,0.0,7.5,0,0,1.8
145,2016-05-25,17.9,21.5,15.4,0.0,0.0,0,0,0.9
146,2016-05-26,20.3,24.9,15.6,0.5,0.4,0,0,0.6
147,2016-05-27,17.3,22.7,11.4,13.0,4.0,0,0,0.8
148,2016-05-28,17.7,27.5,10.6,0.0,11.7,0,0,1.3
149,2016-05-29,18.5,25.2,11.0,0.0,10.3,0,0,2.1
150,2016-05-30,18.2,24.4,13.6,0.0,8.2,0,0,1.9
151,2016-05-31,17.1,22.7,12.5,7.5,1.8,0,0,1.6
152,2016-06-01,13.3,18.0,10.5,4.5,7.6,0,0,1.5
153,2016-06-02,12.7,17.6,8.3,1.0,5.4,0,0,1.6
154,2016-06-03,14.2,21.2,7.4,0.0,7.7,0,0,1.1
155,2016-06-04,19.0,27.3,7.6,0.0,10.6,0,0,1.1
156,2016-06-05,19.9,25.9,13.6,0.0,11.8,0,0,1.8
157,2016-06-06,16.1,22.4,11.2,0.0,8.1,0,0,1.6
158,2016-06-07,16.1,19.8,11.6,0.0,0.1,0,0,1.1
159,2016-06-08,18.2,21.2,15.9,0.0,0.0,0,0,1.1
160,2016-06-09,18.5,21.0,15.2,0.5,0.0,0,0,1.0
161,2016-06-10,20.8,28.8,13.7,0.0,13.2,0,0,1.1
162,2016-06-11,20.0,29.1,11.0,0.0,13.2,0,0,1.7
163,2016-06-12,20.1,25.9,16.2,0.0,5.4,0,0,1.7
164,2016-06-13,17.0,19.0,15.7,24.0,0.0,0,0,2.4
165,2016-06-14,17.0,20.2,15.1,1.5,0.0,0,0,0.9
166,2016-06-15,15.8,17.6,14.7,3.0,0.0,0,0,1.2
167,2016-06-16,17.4,19.1,15.0,36.5,0.0,0,0,2.0
168,2016-06-17,20.4,25.7,17.7,14.5,2.1,0,0,1.4
169,2016-06-18,20.6,25.8,15.1,0.0,10.0,0,0,1.1
170,2016-06-19,17.9,20.8,13.4,1.0,0.2,0,0,1.0
171,2016-06-20,19.7,25.0,15.8,12.0,3.5,0,0,1.3
172,2016-06-21,20.3,25.4,15.3,0.0,5.4,0,0,1.8
173,2016-06-22,19.1,24.1,16.2,1.5,1.5,0,0,1.9
174,2016-06-23,16.9,18.2,15.7,33.0,0.0,0,0,0.6
175,2016-06-24,18.2,20.7,16.3,13.5,0.0,0,0,1.7
176,2016-06-25,21.4,26.1,18.1,11.0,1.8,0,0,1.2
177,2016-06-26,18.7,21.9,15.6,0.0,6.9,0,0,1.1
178,2016-06-27,20.1,26.4,14.9,0.0,11.5,0,0,1.2
179,2016-06-28,18.0,19.2,16.5,6.5,0.0,0,0,0.8
180,2016-06-29,20.2,26.0,14.5,0.0,10.3,0,0,1.6
181,2016-06-30,18.6,20.0,18.1,13.5,0.0,0,0,1.1
182,2016-07-01,22.0,29.7,17.5,0.0,6.3,0,0,0.6
183,2016-07-02,21.0,23.7,17.6,7.0,0.0,0,0,1.0
184,2016-07-03,22.3,28.0,18.8,0.0,3.3,0,0,0.8
185,2016-07-04,21.9,27.7,16.6,0.0,4.4,0,0,1.0
186,2016-07-05,16.6,19.0,14.5,0.0,0.0,0,0,1.2
187,2016-07-06,17.8,21.0,15.3,74.5,0.0,0,0,0.9
188,2016-07-07,19.6,24.7,16.0,0.0,0.7,0,0,1.6
189,2016-07-08,20.3,26.3,16.0,0.0,1.9,0,0,1.2
190,2016-07-09,21.2,24.3,18.4,12.5,0.2,0,0,0.6
191,2016-07-10,22.5,27.3,17.7,0.0,8.2,0,0,0.9
192,2016-07-11,22.6,28.9,16.0,0.0,12.9,0,0,0.9
193,2016-07-12,21.5,29.2,15.0,0.0,10.2,0,0,1.3
194,2016-07-13,21.4,26.3,19.2,3.5,3.9,0,0,0.9
195,2016-07-14,21.8,24.3,20.1,13.0,0.0,0,0,0.4
196,2016-07-15,20.9,24.9,18.2,0.0,1.1,0,0,1.3
197,2016-07-16,20.3,22.8,18.0,0.0,0.1,0,0,1.2
198,2016-07-17,20.8,23.0,19.0,7.0,0.0,0,0,0.3
199,2016-07-18,22.6,28.1,17.8,0.0,4.7,0,0,0.8
200,2016-07-19,22.4,28.7,16.6,0.0,9.4,0,0,0.8
201,2016-07-20,21.1,26.7,16.3,0.0,5.4,0,0,1.4
202,2016-07-21,19.3,22.7,17.3,0.5,0.2,0,0,1.2
203,2016-07-22,19.5,24.9,14.4,0.0,8.3,0,0,1.7
204,2016-07-23,18.7,21.9,16.0,0.0,0.5,0,0,1.4
205,2016-07-24,19.6,23.5,16.8,0.5,0.5,0,0,1.1
206,2016-07-25,21.4,26.1,18.5,0.0,0.6,0,0,1.2
207,2016-07-26,21.6,24.5,20.2,2.5,0.0,0,0,1.5
208,2016-07-27,22.0,24.4,20.5,5.0,0.0,0,0,1.5
209,2016-07-28,23.6,27.3,21.5,0.5,0.1,0,0,0.8
210,2016-07-29,24.2,29.6,20.5,0.0,4.0,0,0,1.1
211,2016-07-30,24.6,30.4,20.9,0.0,3.4,0,0,1.1
212,2016-07-31,25.1,30.0,21.2,0.0,6.7,0,0,1.4
213,2016-08-01,25.1,30.0,21.9,2.5,4.2,0,0,1.3
214,2016-08-02,23.3,29.9,21.9,77.0,2.4,0,0,0.8
215,2016-08-03,23.9,29.0,20.9,9.5,4.0,0,0,0.8
216,2016-08-04,25.1,32.2,19.7,0.0,12.1,0,0,0.8
217,2016-08-05,25.2,32.9,18.4,0.0,12.2,0,0,0.8
218,2016-08-06,25.3,32.4,18.5,0.0,12.2,0,0,1.3
219,2016-08-07,25.2,31.5,19.2,0.0,11.2,0,0,1.4
220,2016-08-08,24.7,30.7,21.0,1.0,5.9,0,0,1.4
221,2016-08-09,26.3,31.9,20.9,0.0,6.3,0,0,1.8
222,2016-08-10,23.5,30.1,17.6,0.0,8.7,0,0,0.8
223,2016-08-11,22.4,29.3,15.4,0.0,11.0,0,0,1.1
224,2016-08-12,21.8,29.1,15.6,0.0,11.8,0,0,1.2
225,2016-08-13,21.3,28.4,14.2,0.0,11.3,0,0,1.3
226,2016-08-14,21.0,27.0,16.4,0.0,7.8,0,0,1.1
227,2016-08-15,21.3,25.2,15.6,2.0,3.3,0,0,0.8
228,2016-08-16,25.0,29.6,22.1,8.0,4.2,0,0,2.0
229,2016-08-17,24.0,27.6,21.0,75.0,2.2,0,0,2.8
230,2016-08-18,23.5,27.4,20.5,1.0,1.9,0,0,1.1
231,2016-08-19,25.1,30.0,22.9,1.5,4.2,0,0,1.6
232,2016-08-20,24.5,27.7,22.4,28.5,1.2,0,0,2.4
233,2016-08-21,26.9,33.0,22.1,0.0,8.4,0,0,0.8
234,2016-08-22,25.5,29.7,21.5,66.5,1.4,0,0,2.7
235,2016-08-23,24.5,31.2,19.9,3.0,7.1,0,0,0.9
236,2016-08-24,23.1,27.9,18.1,0.0,4.4,0,0,1.0
237,2016-08-25,23.8,26.4,22.1,1.5,0.0,0,0,1.2
238,2016-08-26,23.4,25.9,20.8,23.5,0.0,0,0,0.6
239,2016-08-27,19.5,21.1,18.2,4.0,0.0,0,0,0.8
240,2016-08-28,20.3,23.2,18.0,1.5,0.1,0,0,1.0
241,2016-08-29,23.0,24.9,19.5,13.0,0.0,0,0,3.5
242,2016-08-30,22.7,26.3,19.3,80.5,0.0,0,0,3.9
243,2016-08-31,21.9,27.6,17.7,0.0,4.0,0,0,1.0
244,2016-09-01,24.1,31.0,19.6,0.0,7.1,0,0,0.7
245,2016-09-02,23.0,28.1,18.4,0.0,6.4,0,0,1.5
246,2016-09-03,23.2,27.2,20.3,0.0,4.0,0,0,1.5
247,2016-09-04,23.6,26.9,20.8,2.5,0.1,0,0,1.0
248,2016-09-05,24.7,28.2,23.1,0.0,0.4,0,0,0.9
249,2016-09-06,24.8,29.8,19.8,0.0,3.6,0,0,0.8
250,2016-09-07,22.0,26.6,18.1,0.5,1.2,0,0,0.8
251,2016-09-08,19.9,22.5,17.4,45.5,0.0,0,0,1.4
252,2016-09-09,22.3,27.4,19.0,0.5,6.7,0,0,0.9
253,2016-09-10,21.3,27.6,16.7,0.0,6.5,0,0,0.8
254,2016-09-11,18.4,20.3,16.6,0.0,0.0,0,0,0.8
255,2016-09-12,18.6,20.4,17.5,5.5,0.0,0,0,0.3
256,2016-09-13,18.1,19.0,17.1,30.5,0.0,0,0,1.4
257,2016-09-14,20.4,25.7,17.1,3.0,3.7,0,0,0.8
258,2016-09-15,21.1,27.0,17.3,0.0,4.1,0,0,1.1
259,2016-09-16,20.4,22.7,18.9,1.0,0.0,0,0,0.9
260,2016-09-17,20.0,24.3,16.3,4.0,1.9,0,0,0.4
261,2016-09-18,17.6,18.6,16.7,2.0,0.0,0,0,0.4
262,2016-09-19,17.4,19.2,15.3,1.5,0.0,0,0,0.9
263,2016-09-20,15.1,16.8,14.1,16.5,0.0,0,0,0.4
264,2016-09-21,16.5,21.8,13.3,0.0,8.3,0,0,1.0
265,2016-09-22,16.7,19.0,14.7,25.0,0.0,0,0,0.7
266,2016-09-23,18.5,23.2,16.0,3.5,0.6,0,0,0.5
267,2016-09-24,19.2,24.1,13.4,0.0,6.2,0,0,1.0
268,2016-09-25,21.1,26.9,17.9,0.0,4.8,0,0,0.8
269,2016-09-26,21.0,25.7,18.7,2.5,1.0,0,0,0.8
270,2016-09-27,20.3,22.9,18.4,1.0,0.0,0,0,0.7
271,2016-09-28,21.1,24.4,18.8,1.0,0.0,0,0,0.6
272,2016-09-29,17.0,19.8,11.3,21.5,0.8,0,0,0.8
273,2016-09-30,14.7,20.2,9.1,0.0,7.1,0,0,1.0
274,2016-10-01,17.2,23.7,13.0,0.0,7.8,0,0,1.0
275,2016-10-02,17.3,27.1,12.1,0.0,9.2,0,0,0.5
276,2016-10-03,17.3,20.8,11.5,0.0,0.0,0,0,0.3
277,2016-10-04,19.6,24.5,12.4,1.5,6.9,0,0,1.8
278,2016-10-05,14.1,17.6,8.6,0.0,1.1,0,0,0.8
279,2016-10-06,18.3,22.2,15.3,3.5,4.4,0,0,1.7
280,2016-10-07,13.1,18.6,7.1,0.0,7.5,0,0,1.3
281,2016-10-08,13.0,19.3,7.8,6.5,0.0,0,0,0.4
282,2016-10-09,15.0,19.3,7.6,1.5,0.4,0,0,1.4
283,2016-10-10,10.7,16.2,6.1,0.0,2.0,0,0,0.8
284,2016-10-11,10.5,17.8,4.9,0.0,6.8,0,0,0.5
285,2016-10-12,9.9,18.0,3.6,0.0,4.1,0,0,0.8
286,2016-10-13,8.3,16.6,2.7,0.0,6.1,0,0,0.6
287,2016-10-14,10.7,19.2,4.2,0.0,8.6,0,0,0.7
288,2016-10-15,12.4,20.6,6.7,0.0,6.4,0,0,0.6
289,2016-10-16,13.0,21.2,6.4,0.0,9.4,0,0,1.0
290,2016-10-17,14.6,17.8,10.0,0.5,0.0,0,0,0.4
291,2016-10-18,17.1,24.1,10.9,0.0,5.0,0,0,0.8
292,2016-10-19,12.9,20.7,5.0,0.0,9.7,0,0,0.9
293,2016-10-20,13.7,22.3,7.8,0.0,7.2,0,0,1.8
294,2016-10-21,9.7,14.2,3.9,0.0,5.1,0,0,1.6
295,2016-10-22,8.7,15.0,1.9,0.0,5.1,0,0,0.7
296,2016-10-23,9.7,12.5,5.0,0.0,1.0,0,0,1.3
297,2016-10-24,9.3,15.1,1.3,0.0,6.6,0,0,1.6
298,2016-10-25,10.1,16.4,2.5,12.5,6.6,0,0,1.5
299,2016-10-26,17.0,22.6,10.8,2.0,8.0,0,0,1.2
300,2016-10-27,11.3,15.6,8.8,0.0,8.4,0,0,2.2
301,2016-10-28,8.8,11.6,5.7,8.5,0.0,0,0,0.8
302,2016-10-29,6.8,10.6,1.1,2.5,0.3,0,0,1.5
303,2016-10-30,5.2,12.2,-0.1,0.0,3.4,0,0,0.8
304,2016-10-31,6.3,12.4,-0.8,0.0,0.0,0,0,0.6
305,2016-11-01,6.7,10.2,4.3,4.0,0.0,0,0,0.6
306,2016-11-02,4.5,11.0,0.5,0.0,4.2,0,0,0.7
307,2016-11-03,6.2,13.0,1.8,3.0,3.8,0,0,0.8
308,2016-11-04,6.4,12.0,2.2,3.0,6.5,0,0,1.1
309,2016-11-05,10.9,18.9,5.2,1.5,8.7,0,0,0.6
310,2016-11-06,7.4,14.2,1.9,0.0,4.0,0,0,2.2
311,2016-11-07,3.5,9.4,-1.9,0.0,8.9,0,0,1.0
312,2016-11-08,5.6,9.5,-0.1,1.0,1.6,0,0,0.4
313,2016-11-09,3.1,7.5,0.0,6.0,1.3,1,1,1.5
314,2016-11-10,3.2,7.2,-1.6,0.0,2.0,1,0,1.1
315,2016-11-11,3.6,6.6,-1.4,18.0,0.0,0,0,0.2
316,2016-11-12,8.5,15.3,2.7,1.0,6.6,0,0,0.7
317,2016-11-13,9.1,18.2,0.8,0.0,8.6,0,0,0.7
318,2016-11-14,9.1,14.1,2.5,0.0,5.1,0,0,1.0
319,2016-11-15,11.3,20.3,6.6,1.5,4.7,0,0,1.4
320,2016-11-16,6.2,9.6,2.2,0.0,8.5,0,0,2.0
321,2016-11-17,5.4,10.0,1.6,0.0,4.0,0,0,1.6
322,2016-11-18,4.1,12.3,-2.0,0.0,8.7,0,0,0.8
323,2016-11-19,5.1,8.3,0.1,8.0,0.0,0,0,0.4
324,2016-11-20,10.9,17.5,4.2,0.0,1.9,0,0,1.5
325,2016-11-21,5.7,10.2,0.6,0.0,6.3,0,0,1.0
326,2016-11-22,9.7,17.3,4.2,0.0,4.5,0,0,0.8
327,2016-11-23,2.9,5.8,0.4,0.0,1.7,0,0,1.6
328,2016-11-24,-0.6,2.9,-4.6,0.0,1.5,0,0,0.9
329,2016-11-25,0.4,5.8,-4.6,0.0,1.3,0,0,0.9
330,2016-11-26,2.1,9.5,-3.9,0.0,7.4,0,0,0.7
331,2016-11-27,6.4,10.0,2.6,6.0,0.0,0,0,0.4
332,2016-11-28,5.2,8.0,3.2,0.5,3.4,0,0,1.5
333,2016-11-29,3.0,5.3,-0.2,1.0,1.3,0,0,1.7
334,2016-11-30,1.9,7.5,-1.5,0.0,4.3,0,0,0.9
335,2016-12-01,5.9,11.1,0.2,3.0,1.3,0,0,0.9
336,2016-12-02,5.5,8.8,1.9,4.5,6.0,0,0,2.5
337,2016-12-03,7.3,12.6,0.4,0.0,8.2,0,0,1.1
338,2016-12-04,5.7,14.4,-0.4,0.0,6.3,0,0,0.6
339,2016-12-05,8.1,13.1,4.5,1.5,0.8,0,0,0.9
340,2016-12-06,3.2,7.7,-0.6,18.0,1.3,3,3,1.4
341,2016-12-07,0.8,4.8,-1.3,1.5,3.8,3,3,1.0
342,2016-12-08,0.9,6.9,-3.6,0.5,8.2,0,0,
343,2016-12-09,2.7,9.8,-3.5,0.5,4.6,0,0,0.5
344,2016-12-10,0.7,3.8,-2.3,3.5,2.2,3,3,1.9
345,2016-12-11,-1.5,0.4,-4.1,4.5,0.9,8,6,1.1
346,2016-12-12,0.7,5.2,-4.9,0.0,5.6,3,0,1.2
347,2016-12-13,1.5,5.5,-3.4,0.0,1.0,1,1,0.4
348,2016-12-14,1.6,4.0,-1.6,10.5,0.6,2,2,0.8
349,2016-12-15,-0.1,1.7,-1.3,7.0,1.6,10,10,1.0
350,2016-12-16,-2.0,0.1,-3.8,6.0,0.6,13,9,0.6
351,2016-12-17,0.5,4.1,-2.0,11.0,0.1,28,16,
352,2016-12-18,6.1,8.6,2.7,1.5,1.7,19,0,1.4
353,2016-12-19,7.4,11.2,1.9,0.0,6.2,3,0,1.0
354,2016-12-20,5.5,10.3,1.7,0.0,2.9,0,0,0.8
355,2016-12-21,4.4,13.4,-0.2,0.0,4.5,0,0,0.8
356,2016-12-22,4.9,7.9,-0.6,0.5,0.0,0,0,0.4
357,2016-12-23,7.1,13.0,1.7,2.5,4.5,0,0,1.8
358,2016-12-24,1.0,4.0,-3.7,0.0,1.3,0,0,1.5
359,2016-12-25,0.6,4.8,-3.9,0.0,1.2,0,0,0.9
360,2016-12-26,0.8,5.6,-3.8,0.0,1.9,1,1,0.5
361,2016-12-27,2.9,5.5,1.2,2.5,0.1,0,0,1.2
362,2016-12-28,-0.3,2.6,-3.4,0.0,4.0,0,0,1.3
363,2016-12-29,0.5,7.8,-3.9,2.5,3.9,0,0,1.0
364,2016-12-30,-0.3,2.4,-3.3,1.0,5.8,4,4,1.4
365,2016-12-31,1.0,7.3,-2.8,1.5,1.5,0,0,1.1
366,2017-01-01,1.6,5.4,-3.3,0.0,2.4,1,1,0.9
367,2017-01-02,4.6,6.3,2.8,6.0,0.1,0,0,0.9
368,2017-01-03,2.6,7.0,-0.8,0.5,3.3,0,0,1.0
369,2017-01-04,0.6,3.1,-0.4,7.5,0.5,1,1,0.6
370,2017-01-05,-1.1,1.6,-5.0,2.0,3.9,3,5,
